,channel,subs,title,views,date,like,hate,review,hashtag1,hashtag2,hashtag3
391,한상기 Han Sang Ki, 15.3,기아 쏘렌토 하이브리드 정속 주행 연비(2021 Kia Sorento Hybrid 2WD Fuel Economy) - 2020.07.23, 11759,2020. 7. 27, 105, 4,56,쏘렌토하이브리드 ,신형쏘렌토 ,쏘렌토풀체인지
392,한상기 Han Sang Ki, 15.3,르노삼성 더 뉴 SM6 TCe 300 정속 주행 연비(2021 Renaultsamsaung Talisman TCe 300 Fuel Economy) - 2020.07.27, 10622,2020. 7. 27, 130, 5,59,더뉴SM6 ,SM6TCE300 ,신형SM6
393,한상기 Han Sang Ki, 15.3,기아 신형 쏘렌토 하이브리드 시승기 5인승 시그니처 4589만원 사양(2021 Kia Sorento Hybrid 2WD Test Drive) - 2020.07.23, 94098,2020. 7. 26, 1060, 38,303,황희 선생 유적지,,
394,한상기 Han Sang Ki, 15.3,메르세데스-AMG A 45 GLC 63 S GT 63 S 서킷 & 일반도로 시승 - 2020.07.17, 7752,2020. 7. 24, 170, 4,59,AMG스피드웨이 ,메르세데스AMG ,AMGA45
395,한상기 Han Sang Ki, 15.3,[시승기]더 뉴 아우디 Q3 스포트백 35 TDI 프리미엄 & 더 뉴 Q5 45 TFSI(2020 Q3 Sportback 35 TDI Review) - 2020.07.13, 25122,2020. 7. 23, 313, 6,101,더뉴Q3 ,Q3풀체인지 ,아우디Q3
396,한상기 Han Sang Ki, 15.3,기아 4세대 쏘렌토 하이브리드 2WD 급가속(2021 Kia Sorento Hybrid Acceleration) - 2020.07.22, 20049,2020. 7. 22, 184, 4,107,쏘렌토MQ4 ,쏘렌토하이브리드 ,신형쏘렌토
397,한상기 Han Sang Ki, 15.3,더 뉴 메르세데스-벤츠 GLC 300 4매틱 급가속(2020 Mercedes GLC 300 4Matic Acceleration) - 2020.07.20, 8765,2020. 7. 20, 98, 5,52,더뉴GLC ,GLC부분변경 ,GLC페이스리프트
398,한상기 Han Sang Ki, 15.3,아우디 e-트론 55 콰트로 시승기(2021 Audi e-Tron 55 Quattro Test Drive) - 2020.07.13, 58839,2020. 7. 19, 619, 27,190,세이지우드(SAGEWOOD),,
399,한상기 Han Sang Ki, 15.3,더 뉴 메르세데스-AMG A 35 4매틱 세단 A 45 4매틱+ CLA 45 S 4매틱 AMG GT 부분 변경 상품성 소개 - 2020.07.17, 4775,2020. 7. 18, 95, 4,33,A45 ,메르세데스AMG ,AMG스피드웨이
400,한상기 Han Sang Ki, 15.3,아우디 신차 라인업 제품 소개 Q3와 Q5 S6 S7 S8 e-트론 등 - 2020.07.13, 3042,2020. 7. 18, 58, 1,22,아우디드라이빙익스피리언스 ,e트론 ,아우디Q3
401,한상기 Han Sang Ki, 15.3,르노삼성 더 뉴 SM6 시승기 1.3 터보 RE 트림(2021 Renault Talisman TCe 260 Test Drive) - 2020.07.15, 98220,2020. 7. 16, 1222, 52,553,신형SM6 ,SM6부분변경 ,더뉴SM6
402,한상기 Han Sang Ki, 15.3,르노삼성 더 뉴 SM6 상품성 소개 파워트레인과 서스펜션 인포테인먼트 매트릭스 LED 등 - 2020.07.15, 24962,2020. 7. 15, 348, 9,233,더뉴SM6 ,SM6부분변경 ,SM6페이스리프트
403,한상기 Han Sang Ki, 15.3,현대 포터 캠핑카 포레스트 시승기 디럭스 풀옵션 8600만원 사양(Hyundai Porter Campingcar Porest Review) - 2020.07.07, 122196,최초 공개: 2020. 7. 12, 1268, 71,338,포터포레스트 ,포터캠핑카 ,현대캠핑카리뷰
404,한상기 Han Sang Ki, 15.3,기아 모하비 더 마스터 V6 3.0 디젤 4WD 7인승 시승기(2020 Kia Borrego Test Drive) - 2020.07.04, 92467,2020. 7. 8, 842, 43,239,모하비더마스터 ,신형모하비 ,모하비그래비티
405,한상기 Han Sang Ki, 15.3,현대 더 뉴 싼타페 디젤 2.2 캘리그래피 정속 주행 연비(2021 Hyundai Santa Fe Caligraphy Fuel Economy) - 2020.07.02, 5461,2020. 7. 8, 63, 3,17,신형싼타페 ,더뉴싼타페 ,싼타페부분변경
406,한상기 Han Sang Ki, 15.3,현대 포터 II 포레스트 급가속(Hyundai Porter Campingcar Porest Acceleration) - 2020.07.06, 15867,2020. 7. 8, 156, 3,122,포터캠핑카 ,포터포레스트 ,현대캠핑카
407,이모저모TV, 13.3,[블랙박스 사고영상] 이거 솔직히 음주 아니면 졸음운전?, 1043,2020. 8. 3, 12, 3,3,,,
408,이모저모TV, 13.3,[블랙박스 사고영상], 5087,2020. 8. 1, 32, 8,6,,,
409,이모저모TV, 13.3,[블랙박스 사고영상] 이것이 찐 김여사다! 두번을 박아버리는 기적 레게노!, 2065,2020. 7. 31, 24, 3,3,,,
410,이모저모TV, 13.3,[블랙박스 사고영상] 박을땐 확실히 박는다? 어딜보고 운전하는거야?, 2029,2020. 7. 30, 20, 8,4,,,
411,이모저모TV, 13.3,[블랙박스 사고영상] 빨리빨리! 돈벌려다가 돈나가게 생겼네... [이모저모TV], 1157,2020. 7. 29, 8, 2,4,,,
412,이모저모TV, 13.3,[블랙박스 사고영상] 역주행 자전거.. 이건 고조할아버지가 와도 못피하지 [이모저모TV], 854,2020. 7. 28, 16, 1,7,,,
413,이모저모TV, 13.3,[블랙박스 사고영상] 이렇게 대놓고 박아버린다고? 막나가네 [이모저모TV], 2352,2020. 7. 24, 33, 3,4,,,
414,이모저모TV, 13.3,[블랙박스 사고영상] 죽음을 부르는 어둠속 그림자...목숨이 아깝지 않니? [이모저모TV], 1061,2020. 7. 23, 14, 5,7,,,
415,이모저모TV, 13.3,[블랙박스 사고영상] 좌우확인을 안하는거야 못하는거야? [이모저모TV], 700,2020. 7. 22, 11, 2,2,,,
416,이모저모TV, 13.3,[블랙박스 사고영상] 음악에 몸을 맡긴 트러블메이커 [이모저모TV], 960,2020. 7. 21, 18, 1,2,,,
417,이모저모TV, 13.3,[블랙박스 사고영상] 인생은 썅 마이웨이(무법지대 영상) [이모저모TV], 1294,2020. 7. 20, 14, 6,1,,,
418,이모저모TV, 13.3,[블랙박스 사고영상] 무리한 차선변경으로 인한 대참사...(차선2개3개는 기본..), 2156,2020. 7. 17, 29, 4,5,,,
419,이모저모TV, 13.3,[블랙박스 사고영상] 왕복 10차선인데 1차선에서 우회전을? [이모저모TV], 1041,2020. 7. 16, 14, 1,3,,,
420,이모저모TV, 13.3,[블랙박스 사고영상] 도로위의 맹수 화물차들... [이모저모TV], 1251,2020. 7. 15, 21, 5,5,,,
421,이모저모TV, 13.3,[블랙박스 사고영상] 세상무서운 도로의 무법자 [이모저모TV], 1176,2020. 7. 14, 15, 3,8,,,
422,이모저모TV, 13.3,[차알못주의] 더 뉴 싼타페 시승 리뷰! / 근데이거 왜이래? 불량임? [이모저모TV], 831,2020. 7. 9, 18, 1,7,,,
423,이모저모TV, 13.3,[블랙박스 사고영상] 전봇대에 차를 박아버린 이유가.... 하..., 1743,2020. 7. 4, 20, 6,5,,,
424,이모저모TV, 13.3,[블랙박스 사고영상] 버스도 뺑소니를 내는구나....충격.. [이모저모TV], 2160,2020. 7. 1, 22, 6,3,,,
425,이모저모TV, 13.3,[블랙박스 사고영상] 주차뺑소니 법이 바뀐지가 언젠데 아직도! 근일날 X일세.. [이모저모TV], 2724,2020. 6. 30, 16, 6,3,,,
426,이모저모TV, 13.3,[블랙박스 사고영상] 가지각색의 차선변경 사고..., 1875,2020. 6. 23, 21, 없음,3,,,
427,RC Play Ground, 13.4,RC Car XtraSpeed SCX10 Jeep Cherokee Creek Rock Crawling 2, 3197,2020. 8. 3, 125, 3,22,TRX4 ,RCTRAIL ,SCX10
428,RC Play Ground, 13.4,RC TANK Heng Long M1A2 Abrams TK6.1s + HG P806 Trailer(Full Ver) 헝롱 에이브람스 탱크 8륜 트레일러, 9373,2020. 8. 1, 233, 10,45,,,
429,RC Play Ground, 13.4,RC Car YK4102 Pro Jeep Rubicon Rock Climbing 2, 3788,2020. 7. 30, 143, 8,41,,,
430,RC Play Ground, 13.4,RC Car 1/6 Willys Jeep ROC Hobby 1941 MB Scaler Rock Climbing Action 2 윌리스 지프 바위타기, 4160,2020. 7. 28, 153, 5,53,,,
431,RC Play Ground, 13.4,RC Car Gmade GS02 KOMODO Double cab Forest Rock Trail Ride, 4359,2020. 7. 26, 152, 6,55,,,
432,RC Play Ground, 13.4,RC Car Traxxas TRX4 Ford Bronco K5 Blazer Mud Rock Trail Action, 5032,2020. 7. 24, 208, 3,81,,,
433,RC Play Ground, 13.4,RC Car HG P801 conversion to 802 Work, 4509,2020. 7. 23, 119, 4,48,,,
434,RC Play Ground, 13.4,RC Car Traxxas TRX4 K5 Blazer Bronco + HG P806 Trailer, 4720,2020. 7. 21, 153, 4,53,,,
435,RC Play Ground, 13.4,RC Car YK4102 Pro Jeep Rubicon Rock Climbing, 5757,2020. 7. 19, 169, 11,64,,,
436,RC Play Ground, 13.4,RC TANK Heng Long M1A2 Abrams TK6.1s How WaterProof Work? 헝롱 에이브람스 방수 작업?, 7788,2020. 7. 17, 270, 3,82,,,
437,RC Play Ground, 13.4,RC Car RadioLink RC6GS V2 6CH 2.4g R7FG Gyro FPV Controller(SCX10 III), 3171,2020. 7. 15, 127, 4,65,,,
438,RC Play Ground, 13.4,RC Car Willys Jeep ROC Hobby 1941 MB Scaler Metal Grill & Front Bumper Htech_Custom(Instagram), 6676,2020. 7. 13, 192, 4,64,,,
439,RC Play Ground, 13.4,RC TANK Heng Long M1A2 Abrams TK6.1s + HG P806 Trailer 헝롱 에이브람스 탱크 8륜 트레일러, 18536,2020. 7. 11, 385, 11,112,,,
440,RC Play Ground, 13.4,RC Car TRACTION HOBBY Brabus G550 Rocks on the Seashore, 3785,2020. 7. 10, 131, 6,65,,,
441,RC Play Ground, 13.4,RC Car MST CFX Jeep Rubicon Sand River Crossing, 4990,2020. 7. 8, 161, 5,73,,,
442,RC Play Ground, 13.4,RC Car 1/28 Firelap IW05(Mini-z) Touring Drift Carbon Fiber for TOYATO RTR, 2567,2020. 7. 6, 95, 2,46,,,
443,RC Play Ground, 13.4,RC Car RC4WD Gelande II FJ40 Cruiser Park Trail Ride, 4969,2020. 7. 4, 175, 5,65,,,
444,RC Play Ground, 13.4,RC Car YK4102 Pro Jeep Rubicon Valley Rock Crawling(Interior Lead Work), 8395,2020. 7. 3, 231, 9,97,,,
445,RC Play Ground, 13.4,RC Car 1/10 YK4102 Pro Jeep Rubicon Unboxing & Test, 27499,2020. 7. 1, 433, 26,131,,,
446,RC Play Ground, 13.4,RC Car HG P806 1/12 Scale Trailer Unboxing & Build Work, 9839,2020. 6. 29, 206, 5,70,,,
447,장진택 mediaAUTO, 13.2,폭스바겐 티구안 올스페이스 타봤습니다. (7인승 비오는 날 시승 2리터 디젤 SUV 4970만원), 24608,2020. 8. 4, 768, 9,63,폭스바겐 ,티구안 ,올스페이스
448,장진택 mediaAUTO, 13.2,폭스바겐 아테온 문짝 뜯었더니...덴마크 다인오디오 정말 좋아? 스피커-음질 리뷰, 43917,2020. 8. 2, 1034, 17,157,아테온 ,다인오디오 ,폭스바겐
449,장진택 mediaAUTO, 13.2,제네시스 G80 타고 '본드 얘기' 나눈 사연...대스타 박광현 출연 (양상국 김기욱 장진택 차TV 카리뷰어 올레 268번), 19908,2020. 8. 1, 543, 21,88,카리뷰어 ,박광현 ,G80
450,장진택 mediaAUTO, 13.2,아우디 A5 40TDI 스포트백 타봤어요. (깔끔 매끈 오디오는 평범 아테온 생각이..5도어쿠페 디젤), 49838,2020. 7. 30, 1327, 27,208,아우디 ,A5 ,스포트백
451,장진택 mediaAUTO, 13.2,양보운전하면 정말 행복해질까요? 직접 양보운전 해봤습니다. (실험실 캠패인 실패작 죄송 행복은 저 먼 곳에), 19339,2020. 7. 29, 1271, 16,261,양보운전 ,캠패인 ,실험실
452,장진택 mediaAUTO, 13.2,[차TV] 제네시스 GV80 자동주차 실력은? (차TV 카리뷰어 이화선 김현욱 김기욱 양상국 장진택), 13072,2020. 7. 28, 405, 20,39,카리뷰어 ,차TV ,GV80
453,장진택 mediaAUTO, 13.2,신형 카니발 가격표 공개. 4268만원짜리 계약 했습니다. 3160만원~4934만원 HUD 없음 투톤 옵션 없음, 157229,2020. 7. 28, 3955, 87,478,카니발 ,KA4 ,가격표
454,장진택 mediaAUTO, 13.2,재출시된 쏘렌토 하이브리드 타봤어요. (가격표는 인하 실구입가는 인상 그와중에 그래비티 추가 눈가리고 아웅 차는 참 좋아 리뷰 시승기), 113488,2020. 7. 26, 2627, 97,440,쏘렌토 ,하이브리드 ,재출시
455,장진택 mediaAUTO, 13.2,신형 카니발 투톤 컬러가 순정?..카니발의 모든 것 (KA4 예상 꿈 구입 사전계약 일정 HUD 렌즈식미러), 70403,2020. 7. 24, 1900, 51,222,카니발 ,KA4 ,컬러
456,장진택 mediaAUTO, 13.2,메르세데스-AMG A45 4매틱+ 해치백 타봤어요 (핫해치 포켓로켓 사륜구동 드리프트 용인서킷 리뷰 시승 두바퀴 시승기), 34372,2020. 7. 21, 886, 13,109,AMG ,A45 ,4매틱
457,장진택 mediaAUTO, 13.2,포르쉐 카이엔 쿠페 터보 타봤어요. (porsche cayenne turbo coupe suv 550마력 2억6천 시승 리뷰 시승기), 88822,2020. 7. 19, 1554, 33,137,포르쉐 ,카이엔 ,쿠페
458,장진택 mediaAUTO, 13.2,[차TV] 제네시스 GV80에 5명 가득 타고... (김현욱 이화선 양상국 김기욱 장진택 자동차방송국 차TV 카리뷰어), 48996,2020. 7. 17, 805, 93,104,카리뷰어 ,차TV ,GV80
459,장진택 mediaAUTO, 13.2,신형 SM6 리뷰 시승 시승기 타봤습니다 부분변경 마이너체인지 페이스리프트 토션빔 매트릭스 LED 1.8터보 225마력, 171087,2020. 7. 16, 2878, 102,621,르노삼성 ,SM6 ,토션빔
460,장진택 mediaAUTO, 13.2,20년 만에 풀리는 쏘렌토(1세대BL) 디자인 미스터리 쏘렌토 실제 디자이너와 인터뷰 다 지난 얘기, 68777,2020. 7. 16, 3139, 53,598,쏘렌토 ,디자이너 ,인터뷰
461,장진택 mediaAUTO, 13.2,[LIVE] 신형 SM6 둘러보기 (부분변경 마이너체인지 페이스리프트 페리 르노삼성 디자인 리뷰), 110969,실시간 스트리밍 시작일: 2020. 7. 15, 1870, 56,438,르노삼성 ,SM6 ,부분변경
462,장진택 mediaAUTO, 13.2,메인MC 교체 실화냐...마이바흐57 제네시스GV80 리뷰 (김현욱이화선 양상국김기욱 장진택 자동차방송국 차TV 카리뷰어), 19639,2020. 7. 10, 529, 22,34,카리뷰어 ,차TV ,마이바흐
463,장진택 mediaAUTO, 13.2,컵홀더의 모든 것...포르쉐에 이상한 컵홀더 들어간 이유 등...장진택의 요건 몰랐지. 미디어오토만의 고품격 자동차 콘텐츠 CUP HOLDER HISTORY ORIGIN, 45600,2020. 7. 8, 1540, 42,166,컵홀더 ,모든것 ,요건몰랐지
464,장진택 mediaAUTO, 13.2,포르쉐 911 카레라S...할 말 없습니다. 신형 992 리뷰 시승기 넘사벽 ASMR 배기음, 198225,2020. 7. 7, 2773, 131,362,포르쉐 ,리뷰,
465,장진택 mediaAUTO, 13.2,신형 싼타페 시승기 싼타페-쏘렌토 뭐가 좋아? 딱 정해드립니다 부분변경 TM 마스크, 199386,2020. 7. 5, 2978, 183,511,싼타페 ,부분변경 ,짜장면
466,장진택 mediaAUTO, 13.2,캐딜락 CT5 둘러보기 오늘 나온 차 제네시스 G80 경쟁차 헛기침 리뷰 둘러보기 CT4도 잠깐 CADILLAC, 226861,2020. 7. 2, 2422, 123,507,캐딜락 ,CT5 ,오늘나온차
467,인싸 케이k彡, 13.3,"적반하장 대 환장파티!! ""도로 한복판에서 싸울만큼 황당한사건들 ""자기가 뭘 잘못했는지 모르는 차주때문에 돌아버리겠습니다 [공유] 상반기 돌발사고모음 2020", 52118,2020. 8. 1, 1100, 30,333,,,
468,인싸 케이k彡, 13.3,세상에 이런 편리한 제품도 있었어? 샤오미 가성비 좋고 만족도 만점짜리 제품 추천 베스트 4 Xiaomi | 小米 Best4 알리익스프레스 서둘러구입 줍줍하세요, 15204,2020. 7. 28, 405, 48,42,,,
469,인싸 케이k彡, 13.3,제네시스 G80 GV80 프리미엄 맞나? 지난달 호주 캐나다 영국 판매량 극비문서공개!! 현대차 물고빨던 사람들까지 충격에 빠트린 판매량!! [소식] 신형 쏘렌토 싼타페 맛집채널, 184874,2020. 7. 23, 3772, 228,1019,,,
470,인싸 케이k彡, 13.3,"이러니 이모양이지.. ""1억짜리 살인병기 를 보냈네?"" 무조건 ""대박 친다""고 말했던 현대차 [실제] 3시간만에 결함 터지자 직원의 역대급 대응에 커뮤니티는 발칵뒤집힌 상황..", 421057,2020. 7. 22, 9175, 721,3720,,,
471,인싸 케이k彡, 13.3,"신차뽑고 주행중 엑셀먹통 4회발생.. "" 왜 자꾸 수리하러 옵니까? 대놓고 깽판쳐보라고 도발하는 미ㅊ 담당자!!"" [실제] 열받아서 제가직접 연락해 드렸습니다 g80 gv80 맛집", 410858,2020. 7. 19, 9959, 265,3320,,,
472,인싸 케이k彡, 13.3,삼성과 애플은 왜 충전기를 안 주려고 할까? 아무도 알려주지않던 대기업 상술 비밀 공개 [IT소식] 곧 출시될 갤럭시 노트20 / 폴드2 / Z플립 5G 미리 알아보기!, 29025,2020. 7. 11, 700, 63,149,,,
473,인싸 케이k彡, 13.3,불경기가 왠말? 현대차 지난달 창립이래 최대판매 순이익 고공행진!! 무려 1만대씩 팔린모델이 4개!! 대기업 걱정이 제일 쓸떼없구나? [소식]신형g80 gv80 쏘렌토 싼타페 맛집, 63440,2020. 7. 9, 1150, 84,233,,,
474,인싸 케이k彡, 13.3,"""좋다고 샀다가 호구 인증했네요"" 출고당일 시동꺼짐부터 차주 뒷목잡게하는 역대급 결함들 속출하자 결국 불매운동으로 번지는 상황 [공유]신형 쏘렌토 gv80 g80 싼타페맛집채널", 260907,2020. 7. 5, 5559, 212,1322,,,
475,인싸 케이k彡, 13.3,빔 프로젝터 추천! 해외에서 대박난 100인치 뷰소닉 20만원대 모델! 빔 프로젝터 이젠 주머니에 쏙 넣고다니세요~ 캠핑장 집에서도 이거 하나면 끝! [m1 mini plus], 22450,2020. 7. 4, 546, 38,67,WZATCO ,T26K ,LG시네빔
476,인싸 케이k彡, 13.3,"국민청원 하루만에 62만돌파!! 구급차 길막후 ""응급실 가려면 나를 때리고가세요?"" 결국 환자는 5시간 뒤 숨졌고..이제 책임질 일만 남았네요? [실제상황] 경찰 수사팀 추가투입!", 143705,2020. 7. 4, 3300, 59,1573,,,
477,인싸 케이k彡, 13.3,"신형 쏘렌토 출고 4일만에 ""차주 호구 만드는 역대급 클라쓰"" 엔진에서 기름 새는데.. 직원들이한 황당한 말! 이러니 욕먹을 수밖에..G4렉스턴 누유 [실제] GV80 G80채널", 182276,2020. 7. 3, 3898, 148,857,,,
478,인싸 케이k彡, 13.3,"제네시스 G80 출고 2시간만에 ""주행중 시동꺼짐 핸들잠김 비상등먹통"" 제조사 : 이렇게빠른 결함은 저희도 처음이라.. 황당; [실제] 중간 삽입영상은 본건과 별개입니다", 417099,2020. 6. 27, 9186, 383,2699,,,
479,인싸 케이k彡, 13.3,신형 국산차 수십대.. 인수첫날 동일 불량 계속발생!! 예쁜쓰레기?? 실제 구입한 차주들 허탈한 반응들.. [제보영상] 신형 쏘렌토 g80 GV80 싼타페fl 모든차량소식, 380855,2020. 6. 26, 4129, 151,801,,,
480,인싸 케이k彡, 13.3,현대차불나면 왜 쉬쉬~하나요? 제네시스 화재발생 영상올린후 결국 뉴스2건 나왔습니다!! 이런게 제 채널이하는 언론의 순기능입니다!! [추가 소식]신형g80 gv80 쏘렌토 맛집채널, 67282,2020. 6. 25, 3100, 117,414,,,
481,인싸 케이k彡, 13.3,"""서울한복판에서 제네시스가 또 불났다고?"" 모두를 충격에 빠뜨린 제네시스 추가 화재 이를 접한 네티즌 충격반응들.. 뉴스는 왜안나와? [제보]신형g80 gv80 쏘렌토맛집채널", 104085,2020. 6. 23, 6504, 496,777,,,
482,인싸 케이k彡, 13.3,이번에는 결함없다며 또다시 호언장담!! 현대 신형GV70 ㅎㅎ? 또당하면 호구맞죠? 9천따리 GV80말고 4천따리 고성능 쿠페 SUV ?? [신차] g80 쏘렌토 싼타페 맛집채널, 102853,2020. 6. 21, 1620, 169,336,,,
483,인싸 케이k彡, 13.3,"""삼촌~ 차가 안멈춰요!!"" 고속도로 레이 아찔한 주행 사고 사실은 가족들이 쌩쑈를 한것? [영상을 보여줘도 정상이라는 제조사에 좌절~] 팩트체크 신형G80 GV80 쏘렌토맛집채널", 283605,2020. 6. 20, 3540, 234,1446,,,
484,인싸 케이k彡, 13.3,150만원대 의자를 40만원에 구매하는 법 | 하이엔드 고가 의자 리뷰!! [2020카니발 간단소개] 사이즈오브 체어 게이밍 의자 VS 제닉스 의자 실사용후기, 42437,2020. 6. 15, 841, 154,39,게이밍의자 ,사이즈오브체어,
485,인싸 케이k彡, 13.3,"제네시스 GV80 출시연기했던 이유 결국 터졌다? ""고객님은 GV80 열번째 결함 베타테스터 당첨되셨고 억울하면 엔진은 교체해드릴께요"" [결함제보] 신형 g80 쏘렌토 싼타페fl", 249965,2020. 6. 14, 4747, 292,794,,,
486,인싸 케이k彡, 13.3,제네시스 신형 G80화재 와 GV80디젤엔진 결함인정!! 결국 생산중단 선언!! 앞으로 몇대나 팔리고 팔수있을까? [지난달 현대차 판매량순위] 쏘렌토 싼타페fl 투싼 팰리 맛집채널, 131666,2020. 6. 7, 2842, 285,442,,,
487,오토포스트 AUTOPOST, 15.5,"""억울해 잠도 못 잔다"" 1억짜리 5시리즈 '브랜드 빨' 하나 믿고 샀는데 발견된 놀라운 결함 친구들이 그 돈 주고 왜 사냐고 말렸는데 정말 후회됩니다", 113870,2020. 8. 3, 1901, 53,654,BMW_5시리즈 ,BMW_결함 ,5시리즈
488,오토포스트 AUTOPOST, 15.5,"""보는 내가 X나 답답하네"" 항의 빗발쳐 난리 나버리자 불법 얌체족들에게 내려진 현실판 사이다 복수법 '싸다구는 싸다구로' 패기甲으로 돌려줘버린 소방차 레전드 상황", 227332,2020. 8. 2, 2489, 100,909,불법주차_참교육 ,불법주차_신고 ,불법주차_응징
489,오토포스트 AUTOPOST, 15.5,"차주 대박이네 ""보배드림에 매물 사진이 올라오자"" 모두를 충격에 빠뜨린 35억 짜리 수입차 정체 수입차 한 대가 한국인의 심금을 울려버린 뜻밖의 사연 공개합니다", 164610,2020. 8. 1, 1545, 127,586,부가티 ,부가티_시론 ,보배드림
490,오토포스트 AUTOPOST, 15.5,"""작작 좀 해쳐먹으세요"" 테슬라가 현대차보다 잘 팔리는 초유의 사태 발생하자 벌어진 역대급 상황 ""결국 현대차 70% 점유율이 괜히 만들어진 게 아니라고 인정하는 상황""", 298272,2020. 7. 31, 3185, 206,1527,테슬라 ,전기차_유지비 ,전기차_보조금
491,오토포스트 AUTOPOST, 15.5,"""진짜 개쓰레기차에요"" 해고당한 현대차 직원이 소름 돋는 공장 실태 폭로하자 발칵 뒤집어진 현상황 ""신차에 구두약 발라서 출고 목숨 걸고 다 폭로합니다""", 1265346,2020. 7. 30, 36567, 1489,5865,현대차_발로조립 ,현대차_노조 ,현대차_결함
492,오토포스트 AUTOPOST, 15.5,"""없어서 못 판다""고 대놓고 광고하던 테슬라의 모두를 충격에 빠뜨린 품질 사태 ""테슬라 사라""면서 추천했던 친구마저 ""미쳤냐""고 말리기 시작해버린 대반전 상황", 159493,2020. 7. 29, 1921, 96,914,테슬라_결함 ,테슬라_자율주행 ,테슬라_오토파일럿
493,오토포스트 AUTOPOST, 15.5,"""똥차나 타고 다니는 x끼가"" 전국의 싼타페 차주들 분노하게 만든 K7 차주가 내뱉은 정신 나간 한 마디 소식 접한 보배드림 유저들은 분노 폭발한 현상황", 600332,2020. 7. 28, 4680, 169,3115,청주K7 ,주차보복,
494,오토포스트 AUTOPOST, 15.5,"사진 1장에 110만 명 분노 일으킨 사건으로 현대차는 이렇게 달라졌습니다 ""대충 만들고 조기 퇴근했다가... 인생 직장까지 잃어버린 초유의 사태""", 418124,2020. 7. 27, 5068, 265,1974,현대차_발로조립 ,현대차_결함 ,현대차_노조
495,오토포스트 AUTOPOST, 15.5,"현재 경고 무시하고 일본차 폭탄할인 때 구매한 차주들이 이성을 잃은 이유 ""제조사 말 하나 믿고 샀다가 제대로 호구될 상황입니다""", 265458,2020. 7. 26, 3798, 191,1530,불매운동 ,불매운동_근황 ,일본차_할인
496,오토포스트 AUTOPOST, 15.5,"""왜 이러세요"" 모두를 충격 빠트린 수입차 사진 한 장 공개되자 난리 난 SNS 상황 “우리가 무시하던 국산차 엠블럼이 4억짜리 슈퍼카에 붙이면 이런 일이 생깁니다”", 489531,2020. 7. 26, 3020, 371,862,현대차_엠블럼 ,슈퍼카 ,국산차
497,오토포스트 AUTOPOST, 15.5,"""제발 부탁드립니다 사지 마세요"" K5 차주가 녹취록 까버리자 발칵 뒤집힌 초유의 사태 ""지금 한 달 동안 차주 농락하며 거짓말한 거 실화 맞습니까!?", 1833930,2020. 7. 25, 23737, 956,9214,K5결함 ,K5풀체인지 ,K5신형
498,오토포스트 AUTOPOST, 15.5,"""이걸 누가 사냐?"" 출시 임박한 카니발 예상치 못한 변수에 발칵 뒤집힌 기아차 내부 상황 ""일본차 잡는다"" 언플 했다가 네티즌들까지 분노 폭발해버린 이유", 577595,2020. 7. 24, 5441, 706,1547,카니발_풀체인지 ,신형_카니발 ,카니발_하이리무진
499,오토포스트 AUTOPOST, 15.5,"기아차가 사활 걸고 만든 신차가 폭망하는 조짐 보이자 벌어진 놀라운 일들 ""단종 시키라”는 임원들 빗발치는 요구에 대놓고 항명해버린 내부 상황", 318226,2020. 7. 23, 3284, 181,779,스팅어_페이스리프트 ,스팅어_G70 ,스팅어_신형
500,오토포스트 AUTOPOST, 15.5,"""너무 소름 끼친다"" 수타페 제치고 국산차 결함 1위 찍을 기세라는 신형 쏘렌토에서 벌어진 일 ""한국에 사는 차주라면 100% 경악하게 만들 사건입니다""", 307907,2020. 7. 22, 3747, 181,1144,쏘렌토 ,쏘렌토_풀체인지 ,쏘렌토_결함
501,오토포스트 AUTOPOST, 15.5,"""저게 진짜 최선이냐?"" 유출되자마자 욕먹던 기아차 새로운 로고 실제로 차에 붙인 모습 포착되자 발칵 뒤집힌 네티즌 반응 ""어디서 구하나요 좌표 요청까지 나오고 있는 현상황""", 203951,2020. 7. 21, 1766, 97,877,기아_엠블럼 ,기아자동차 ,디자인
502,오토포스트 AUTOPOST, 15.5,"4년 전 국내 최초로 17억 원 슈퍼카 인증했던 연예인이 지금 타고 있는 차 ""드디어 샀나 보다 SNS에 공개되자 난리 난 역대급 댓글 반응""", 187843,2020. 7. 20, 1407, 81,184,라페라리 ,라페라리_한국 ,추성훈
503,오토포스트 AUTOPOST, 15.5,"커뮤니티 발칵 뒤집은 8천만 원 제네시스 신차에 붙은 불량 스티커 본 네티즌 반응 ""이렇게 떡하니 붙여서 출고시켜주니깐 진짜 할 말 잃었습니다""", 209822,2020. 7. 19, 2929, 117,730,제네시스_GV80 ,GV80_결함 ,GV80_제네시스
504,오토포스트 AUTOPOST, 15.5,"""진짜 답이 없습니다"" 현대차가 쏘렌토에만 넣고 싼타페는 빼버린 옵션 하나 때문에 벌어진 일 ""고민할 시간도 아까워서 지금 바로 신차계약 취소했습니다""", 294164,2020. 7. 18, 2506, 138,556,싼타페_페이스리프트 ,쏘렌토_풀체인지 ,싼타페_쏘렌토
